Id,Label
367,0.9807407
368,0.5742909
369,0.99448746
370,0.8399281
371,0.81273794
372,0.9834368
373,0.9789185
374,0.9021455
375,0.94409704
376,0.8844126
377,0.87458533
378,0.70832217
379,0.85405564
380,0.7380794
381,0.006028946
382,0.9523761
383,0.018005738
384,0.9604622
385,0.79712844
386,0.8883413
387,0.82866657
388,0.0006103401
389,0.834515
390,0.9730301
391,0.042595882
392,0.92822987
393,0.034749854
394,0.7444896
395,0.05741705
396,0.36680457
397,0.66522807
398,0.53274816
399,0.04529251
400,0.7284571
401,0.7966225
402,0.8620244
403,0.7481273
404,0.6209342
405,0.89296937
406,0.88170224
407,0.0330409
408,0.003140905
409,0.58490396
410,0.6964153
411,0.70025945
412,0.94424474
413,0.09522774
414,0.0018272523
415,0.92626965
416,0.01603804
417,0.09222601
418,0.81666046
419,0.17765954
420,0.002744851
421,0.5230507
422,0.004600082
423,0.58036304
424,0.24869303
425,0.8241425
426,0.00702264
427,0.6847077
428,0.9332095
429,0.9889685
430,0.9473682
431,0.6759213
432,0.90158623
433,0.029176354
434,0.98950773
435,0.9281353
436,0.8873114
437,0.97553355
438,0.8697938
439,0.85871285
440,0.75043106
441,0.12427211
442,0.008698621
443,0.89396584
444,0.18286629
445,0.6027409
446,0.6931306
447,0.83468604
448,0.94259286
449,0.7935676
450,0.08537417
451,0.9216838
452,0.83416086
453,0.9958807
454,0.87316465
455,0.92732704
456,0.97804534
457,0.00079832016
458,0.96702296
459,0.041095823
460,0.8845438
461,0.8746364
462,0.47046125
463,0.8494674
464,0.9101866
465,0.83172
466,0.033954725
467,0.036811236
468,0.0041647214
469,0.504447
470,0.9157514
471,0.964902
472,0.7982125
473,0.9120118
474,0.6018253
475,0.2917097
476,0.83207333
477,0.016017148
478,0.14927
479,0.0014509382
480,0.960051
481,0.019311324
482,0.27253732
483,0.74939233
484,5.4770317e-05
485,0.8814117
486,0.9256421
487,0.01030814
488,0.59695834
489,0.857915
490,0.151957
491,0.14785917
492,0.98874784
493,0.008094937
494,0.99439394
495,0.57855135
496,0.9858789
497,0.93809587
498,0.9187184
499,0.0002479226
500,0.7995118
501,0.553587
502,0.78360665
503,0.27632752
504,0.6311329
505,0.9846823
506,0.85892874
507,0.6401288
508,0.8764244
509,0.9456236
510,5.3707896e-05
511,2.2933935e-05
512,0.65651035
513,0.90427816
514,0.0004692068
515,0.7104538
516,0.89932907
517,0.9159175
518,0.9265634
519,0.96286094
520,0.007598915
521,0.81950337
522,0.0017053726
523,0.8763651
524,0.9003246
525,0.94394416
526,0.16895802
527,0.95708674
528,0.8478787
529,0.85991883
530,0.960307
531,0.73732764
532,0.9081566
533,0.0004877339
534,0.13271539
535,0.9531532
536,0.046301987
537,0.6275493
538,0.78472346
539,0.9198692
540,0.016144183
541,0.023630591
542,0.93948984
543,0.86303717
544,0.9504933
545,0.8607266
546,0.7101102
547,0.89247906
548,0.6889332
549,0.5848218
550,0.8731408
551,0.007054093
552,0.95457333
553,0.9273896
554,0.95857996
555,0.87386525
556,0.7411492
557,0.98137546
558,0.80579895
559,0.7720235
560,0.8572728
561,0.80091166
562,0.6413469
563,0.8143962
564,0.33750296
565,0.74998695
566,0.5208107
567,0.86502415
568,0.56953984
569,0.5686632
570,0.9923151
571,0.9966382
572,0.28827104
573,0.8686833
574,0.87448376
575,0.9356373
576,0.88053125
577,0.93817043
578,0.16942474
579,0.96480924
580,0.8922394
581,0.024971517
582,0.8496485
583,0.88464546
584,0.8430544
585,0.0013836471
586,0.8167764
587,0.7897185
588,0.15021706
589,0.92495996
590,0.0035679704
591,0.8979392
592,0.67899287
593,0.9204755
594,0.30877107
595,0.8153936
596,0.86721283
597,0.9690027
598,0.84233797
599,0.931513
600,0.93305856
601,0.64484745
602,0.9229803
603,0.9790436
604,0.008837501
605,0.9446892
606,0.051947232
607,0.867478
608,0.9078301
609,0.91668224
610,0.9565584
611,0.861564
612,0.8474221
613,0.012270207
614,0.83361435
615,0.03059047
616,0.9585092
617,0.9635205
618,0.9165103
619,0.7306673
620,0.89844906
621,0.85749745
622,0.94928753
623,0.06260267
624,0.917541
625,0.95545703
626,0.5819896
627,0.9137561
628,0.7413804
629,0.8651721
630,0.12742749
631,0.93973833
632,0.42394692
633,0.8737425
634,0.851502
635,0.9220193
636,0.9374239
637,0.72401994
638,0.10811327
639,0.86477464
640,0.9609818
641,0.040302556
642,0.87095106
643,0.979753
644,0.93531007
645,0.93827736
646,0.90653324
647,0.983518
648,0.56161886
649,0.17829877
650,0.5241263
651,0.9771065
652,0.99107414
653,0.519936
654,0.8400424
655,0.592734
656,0.990122
657,0.80513096
658,0.9691421
659,0.62391376
660,0.036983028
661,0.50077665
662,0.96923864
663,0.78926045
664,0.9094113
665,0.83176553
666,0.56396186
667,0.92361975
668,0.82390106
669,0.8035864
670,0.23645164
671,0.02694781
672,0.9873209
673,0.27870744
674,0.7120922
675,0.8595354
676,0.7162501
677,0.021586426
678,0.00028697608
679,0.80873394
680,0.8222199
681,0.7833819
682,0.097628094
683,0.8066539
684,0.78966796
685,0.7052763
686,0.9254282
687,0.610191
688,0.7330846
689,0.0050472165
690,0.96203375
691,0.043704253
692,0.9879929
693,0.8430426
694,0.7173523
695,0.038849063
696,0.96787864
697,0.1462725
698,0.8916901
699,0.8693433
700,0.9689443
701,0.90464425
702,0.92133856
703,0.7770378
704,0.8765038
705,0.6391713
706,0.7258471
707,0.66650593
708,0.8576134
709,0.8559725
710,0.8542167
711,0.8326666
712,0.059415177
713,0.9445314
714,0.8386626
715,0.7226144
716,0.004699949
717,0.028666215
718,0.0009759881
719,0.8400836
720,0.5904643
721,0.87136626
722,0.99818605
723,0.86931086
724,0.94648176
725,0.5515055
726,0.9201744
727,0.8333053
728,0.00046545904
729,0.004504196
730,0.98910403
731,0.97787935
732,0.011964941
733,0.9290502
734,0.7742979
735,0.80407786
736,0.7856571
737,0.9283052
738,0.8253443
739,0.8738076
740,0.18732665
741,0.8309067
742,0.16273084
743,0.0002423412
744,0.82541966
745,0.8841127
746,0.042792924
747,0.94160515
748,0.9882302
749,0.923908
750,0.88965476
751,0.94366115
752,0.7363472
753,0.048689015
754,0.8475475
755,0.88529646
756,0.11812439
757,0.050467115
758,0.94091517
759,0.83030844
760,0.77686083
761,0.30091193
762,0.7944943
763,0.8563842
764,0.014377071
765,0.85641176
766,0.82744586
767,0.072951324
768,0.92175263
769,0.88052326
770,0.91798526
771,0.93203175
772,3.001306e-05
773,0.92296124
774,5.1690117e-06
775,0.17448016
776,0.9938089
777,0.514554
778,0.0646728
779,0.8043291
780,0.07081476
781,0.94459033
782,0.91333026
783,0.96230894
784,0.65321195
785,0.88062507
786,0.8427749
787,0.88588184
788,0.10253655
789,0.9499292
790,0.89688647
791,0.92350584
792,0.46991754
793,0.6143468
794,0.0093784705
795,0.9269894
796,0.80850965
797,0.8941659
798,0.82548636
799,0.96752685
800,0.9441133
801,0.2658018
802,0.7634388
803,0.18338609
804,0.43930197
805,0.9512058
806,0.07927225
807,0.005424818
808,0.4255477
809,0.90593135
810,0.035568196
811,0.840157
812,0.96553427
813,0.14577343
814,0.45230627
815,0.90903485
816,0.75464517
817,0.38978297
818,0.8444533
819,0.8485652
820,0.8767149
821,0.029481899
822,0.74649054
823,0.8726971
824,0.993327
825,0.48626816
826,0.92370147
827,0.8513161
828,0.98864055
829,0.96714926
830,0.29831442
831,0.7738803
832,0.4131209
833,0.96642023
834,0.8984108
835,0.9485772
836,0.9624855
837,0.7164594
838,0.8214263
839,0.3262221
840,0.10265035
841,0.90299296
842,0.9916379
843,0.6226782
844,0.9633473
845,0.02145583
846,0.012202994
847,0.93260217
848,0.8307038
849,0.38905603
850,0.47958958
851,0.83077264
852,0.9234306
853,0.92414296
854,0.8137379
855,0.91704375
856,0.8803335
857,0.9272394
858,0.6772543
859,0.28661966
860,0.97178644
861,0.8275812
862,0.00017713166
863,0.93113923
864,0.851793
865,0.00041298466
866,0.87217474
867,0.9282525
868,0.9499095
869,0.6473941
870,0.88606894
871,0.044326246
872,0.792611
873,0.818774
874,0.8636022
875,0.84998214
876,0.11604725
877,0.029877825
878,0.6468127
879,5.393959e-05
880,0.1008762
881,0.84125435
882,0.78313833
883,0.9868657
884,0.5157066
885,0.0031414186
886,0.95191413
887,0.7708574
888,0.80247086
889,0.86260563
890,0.9796423
891,0.11122317
892,0.88806283
893,0.9676444
894,0.36220318
895,0.86226845
896,0.0016776896
897,0.80467856
898,0.9022911
899,0.9123659
900,0.9478078
901,0.9882152
902,0.062404227
903,0.915164
904,0.7352427
905,0.98211193
906,0.67320853
907,0.0039298655
908,0.93921244
909,0.0079056835
910,0.82515156
911,0.48985162
912,0.05985083
913,0.9808639
914,0.77485955
915,0.5249686
916,0.9098976
917,0.0018449806
918,0.43546906
919,0.595434
920,0.95753574
921,0.8387504
922,0.9955283
923,0.8715381
924,0.0022980825
925,0.9930627
926,0.040885806
927,0.0028630118
928,0.8581854
929,0.82905656
930,0.16504522
931,0.06744137
932,0.90450597
933,0.8175526
934,0.4379419
935,0.028899148
936,0.92646533
937,0.8641376
938,0.944832
939,0.8612374
940,0.84676725
941,0.9485528
942,7.294234e-05
943,0.69978905
944,0.86295414
945,0.76425153
946,0.80150956
947,0.034017697
948,0.9049811
949,0.6643413
950,0.591016
951,0.9390435
952,0.89629185
953,0.96122336
954,0.9305749
955,0.75784904
956,0.84283763
957,0.14432663
958,0.6398304
959,0.8949313
960,0.9002379
961,0.011184969
962,0.9447941
963,0.9120061
964,0.96023387
965,0.9363433
966,0.8747556
967,0.06535031
968,0.009867194
969,0.91186446
970,0.81369215
971,0.9671958
972,0.0042555365
973,2.5215486e-05
974,0.7076754
975,0.9131814
976,0.9465943
977,0.9376032
978,0.75666595
979,0.88022256
980,0.3292973
981,0.95580226
982,0.80824566
983,0.93009686
984,0.84753805
985,0.9438235
986,0.39623475
987,0.8923062
988,0.5600228
989,0.013835774
990,0.9372752
991,0.0028391771
992,0.8134057
993,0.54115945
994,0.9736815
995,0.86280495
996,0.01214042
997,0.85399896
998,0.7385405
999,0.075060256
1000,0.8750611
1001,0.8538922
1002,0.5181185
1003,0.037205756
1004,0.9255243
1005,0.8694046
1006,0.0010307335
1007,0.9604644
1008,0.00034725262
1009,0.083685815
1010,0.9636862
1011,0.9703293
1012,0.35762936
1013,0.0033932808
1014,0.8613252
1015,0.32131818
1016,0.0020134067
1017,0.93209666
1018,0.9240609
1019,0.24514182
1020,0.6678835
1021,0.028435169
1022,0.9148429
1023,0.8520327
1024,0.79243743
1025,0.017910851
1026,0.42302752
1027,0.025984613
1028,0.9052752
1029,0.015965166
1030,0.8236254
1031,0.91024524
1032,0.7746322
1033,0.6592354
1034,0.9250343
1035,0.84010905
1036,0.977866
1037,0.92277235
1038,0.80279654
1039,0.9196516
1040,0.1410848
1041,0.8506297
1042,0.8953403
1043,0.8391891
1044,0.77744657
1045,0.672338
1046,0.83360344
1047,0.87816954
1048,0.82655084
1049,0.5906595
1050,0.71827626
1051,0.9040075
1052,0.95616865
1053,0.65153587
1054,0.8591827
1055,0.959775
1056,0.96466696
1057,0.8842589
1058,0.48725984
1059,0.97476155
1060,0.022990193
1061,0.74697787
1062,0.8371554
1063,0.9680847
1064,0.79481333
1065,0.7152504
1066,0.94427484
1067,0.92003775
1068,0.7455107
1069,0.8748746
1070,0.94872236
1071,0.98982215
1072,0.9642721
1073,0.8579824
1074,0.45296112
1075,0.7900344
1076,0.77350116
1077,0.04862557
1078,0.89138466
1079,0.056836873
1080,0.019448994
1081,0.94125026
1082,0.9068035
1083,0.840402
1084,0.9193124
1085,0.82886434
1086,0.8379461
1087,0.0007993319
1088,0.34897006
1089,0.8527646
1090,0.6093129
1091,0.8999581
1092,0.94940454
1093,0.85868835
1094,0.8678017
1095,0.74197716
1096,0.8767456
1097,0.92199415
1098,0.9223011
1099,0.2713968
1100,0.9271049
1101,0.8086589
1102,0.10041844
1103,0.016705189
1104,0.41087925
1105,0.013313993
1106,0.00032001015
1107,0.7302692
1108,0.36192948
1109,0.9439501
1110,0.008679136
1111,3.3517303e-05
1112,0.81609565
1113,0.74145293
1114,0.07798937
1115,0.9710062
1116,0.8983807
1117,0.9110416
1118,0.0045791036
1119,0.9520714
1120,0.8518233
1121,0.6243547
1122,0.029843776
1123,0.9761579
1124,0.9066188
1125,0.9815145
1126,0.91846377
1127,0.00069153926
1128,0.041190106
1129,0.26839003
1130,0.94484967
1131,0.4842143
1132,0.91726774
1133,0.8774242
1134,0.74529773
1135,0.63119966
1136,0.7748659
1137,0.02044535
1138,0.99913055
1139,0.92511666
1140,0.64760834
1141,0.4877096
1142,0.9573225
1143,0.9377487
1144,0.021977032
1145,0.029203553
1146,0.8548981
1147,0.16268122
1148,0.95822626
1149,0.78691775
1150,0.78418267
1151,0.98009527
1152,0.9833445
1153,0.8758397
1154,0.77124584
1155,0.78098154
1156,0.45660135
1157,0.6920605
1158,0.9172934
1159,0.94151926
1160,0.77307403
1161,0.24254256
1162,0.87478435
1163,0.8917388
1164,0.07782415
1165,0.002007691
1166,0.013524423
1167,0.8659404
1168,0.9402746
1169,0.9175544
1170,0.20766628
1171,0.9264763
1172,0.91735494
1173,0.6896519
1174,0.77441263
1175,0.97513366
1176,0.9945404
1177,0.776084
1178,0.07195075
1179,0.83709335
1180,0.7962735
1181,0.7590277
1182,0.79570425
1183,0.8153977
1184,0.87081784
1185,0.98530847
1186,0.8584517
1187,0.56179184
1188,0.00061463186
1189,0.08027921
1190,0.34801027
1191,0.027368689
1192,0.00012808206
1193,0.7092445
1194,0.005106413
1195,0.89859295
1196,0.95384836
1197,0.7850037
1198,0.9050233
1199,0.2476656
1200,0.009591027
1201,0.96313035
1202,0.0016199287
1203,0.85719615
1204,0.006451934
1205,0.9206748
1206,0.002943431
1207,0.88705313
1208,0.8931799
1209,0.91026914
1210,0.015147465
1211,0.60669506
1212,0.97734684
1213,0.90147567
1214,0.84930235
1215,0.5200137
1216,0.727472
1217,0.014802213
1218,0.9897563
1219,0.6026695
1220,0.92539924
1221,0.013282697
1222,0.3449885
1223,0.7391895
1224,0.98755056
1225,0.8373084
1226,0.98566586
1227,0.8689114
1228,0.88986164
1229,0.86388165
1230,0.1234568
1231,0.16904685
1232,0.0016959832
1233,0.00947085
1234,0.9421277
1235,0.8422737
1236,0.7915298
1237,0.8875318
1238,0.57784927
1239,0.9407617
1240,0.9894974
1241,0.88654643
1242,0.7660958
1243,0.2744372
1244,0.94554347
1245,0.00038819856
1246,0.8370022
1247,0.8444138
1248,0.82949847
1249,0.08465868
1250,0.98640627
1251,0.82283545
1252,0.7973302
1253,0.08780012
1254,0.9345191
1255,0.00030866807
1256,0.9045869
1257,0.8599326
1258,0.41941845
1259,0.9111656
1260,0.98997724
1261,0.21277085
1262,0.9289534
1263,0.96577203
1264,0.7841827
1265,0.3206662
1266,0.63122445
1267,0.9133493
1268,0.8572215
1269,0.9972561
1270,0.006208746
1271,0.83779037
1272,0.00022443585
1273,0.02657617
1274,0.93694854
1275,0.7580458
1276,0.9007775
1277,0.83282566
1278,0.0063819923
1279,0.89405006
1280,0.8448862
1281,0.90524346
1282,0.87111187
1283,0.47711828
1284,0.0023210768
1285,0.92277807
1286,0.7117678
1287,0.060920253
1288,0.7351019
1289,0.021138148
1290,0.9019088
1291,0.81001645
1292,0.36279595
1293,0.5336189
1294,0.904847
1295,0.9888416
1296,0.97889894
1297,0.97926176
1298,0.9201857
1299,0.8448277
1300,0.9697073
1301,0.026572904
1302,0.284153
1303,0.906098
1304,0.50887215
1305,0.8690529
1306,0.38281626
1307,0.47381818
1308,0.9747668
1309,0.9729495
1310,0.4216608
1311,0.8727041
1312,0.7293554
1313,0.99115574
1314,0.041997205
1315,0.7509374
1316,0.9304263
1317,0.8797452
1318,0.9618879
1319,0.89605004
1320,0.9259544
1321,0.8313747
1322,0.8396836
1323,0.80916315
1324,0.9695702
1325,0.5150094
1326,0.5489103
1327,0.0036169053
1328,0.99518484
1329,0.9502883
1330,0.01914723
1331,0.8346656
1332,0.8673868
1333,0.92549396
1334,0.76480323
1335,0.90571076
1336,0.40219668
1337,0.743299
1338,0.3360002
1339,0.92409796
1340,0.8348776
1341,0.885562
1342,0.9372121
1343,0.30855352
1344,0.8566472
1345,0.86476046
1346,0.9052043
1347,0.9915372
1348,0.8958346
1349,0.1639643
1350,0.9929745
1351,0.02052811
1352,0.99386334
1353,0.8960042
1354,0.8912124
1355,0.8727062
1356,0.8894261
1357,0.86468005
1358,0.93118644
1359,0.86386585
1360,0.7560165
1361,0.0005930945
1362,0.9182628
1363,0.68507755
1364,0.96658015
1365,0.9324088
1366,0.94781923
1367,0.94284725
1368,0.35086453
1369,0.99229866
1370,0.011685484
1371,0.908765
1372,0.89762837
1373,0.99549675
1374,0.83961964
1375,0.77243507
1376,0.0024141003
1377,0.89886594
1378,0.8010714
1379,0.4720503
1380,0.88060665
1381,0.8095859
1382,0.79538405
1383,0.00076687575
1384,0.18690272
1385,0.8994098
1386,0.67667234
1387,0.013154185
1388,0.8932963
1389,0.90963674
1390,0.9089126
1391,0.83188224
1392,0.7730728
1393,0.95829165
1394,0.8899006
1395,0.10539477
1396,0.88086015
1397,0.04006134
1398,0.9243092
1399,0.81008863
1400,0.9430395
1401,0.39704433
1402,0.84017944
1403,0.91145045
1404,0.8740913
1405,0.9863077
1406,0.0027565316
1407,0.8550654
1408,0.86388177
1409,0.39912736
1410,0.0057679038
1411,0.19636303
1412,0.942482
1413,0.9165254
1414,0.76073265
1415,0.90084654
1416,0.8879941
1417,0.48011667
1418,0.8831442
1419,0.9395693
1420,0.83502144
1421,0.5024341
1422,0.8144493
1423,0.9394784
1424,0.84314
1425,0.43706757
1426,0.95560485
1427,0.93540114
1428,0.13619815
1429,0.020446038
1430,0.40992835
1431,0.88066334
1432,0.9714696
1433,0.835867
1434,0.97416455
1435,0.04927352
1436,0.095529936
1437,0.115481846
1438,0.89509803
1439,0.95851964
1440,0.87798965
1441,0.44914964
1442,0.85305375
1443,0.7959378
1444,0.31704894
1445,0.98911196
1446,0.816389
1447,0.7266775
1448,0.0007597336
1449,0.8309892
1450,0.0021236048
1451,0.72805923
1452,0.727988
1453,0.812644
1454,0.87918407
1455,0.9205771
1456,0.7999118
1457,0.7678336
1458,0.27590215
1459,0.80822295
1460,0.017875625
1461,0.8147799
1462,0.6675511
1463,0.92264235
1464,0.9505631
1465,0.6170882
1466,0.06180162
1467,0.04202919
1468,0.84387255
1469,0.00026196692
1470,0.8939303
1471,0.87915325
1472,0.6845642
1473,0.9847007
1474,8.025291e-05
1475,0.87995374
1476,0.7040094
1477,0.8872984
1478,0.9298981
1479,0.98719794
1480,0.97951597
1481,0.93910825
1482,0.7602223
1483,0.9288736
1484,0.7404987
1485,0.9025537
1486,0.85648817
1487,0.34832245
1488,0.8465497
1489,0.007422655
1490,0.6916889
1491,0.82058555
1492,0.9719766
1493,0.8630504
1494,0.9005242
1495,0.5202033
1496,0.9554328
1497,0.94464284
1498,0.71328545
1499,0.873542
1500,0.8902199
1501,0.8801987
1502,0.79383594
1503,0.84879756
1504,0.99271446
1505,0.86098295
1506,0.90805703
1507,0.00078627595
1508,0.37149367
1509,0.88898325
1510,0.901458
1511,0.18743998
1512,0.007339035
1513,0.9572084
1514,0.5840918
1515,0.85782844
1516,0.4601055
1517,0.8585239
1518,0.92373914
1519,0.6353129
1520,0.036491126
1521,0.8652857
1522,0.76606864
1523,0.8155141
1524,0.9021581
1525,0.9825234
1526,0.7252945
1527,0.9550935
1528,0.88277054
1529,0.9351762
1530,0.33149555
1531,0.93628806
1532,0.9840072
1533,0.23486827
1534,0.089139804
1535,0.89040273
1536,0.9080445
1537,0.87243307
1538,0.15345062
1539,0.007805128
1540,0.49991816
1541,0.010286719
1542,0.9211621
1543,0.810992
1544,0.9351668
1545,0.91987026
1546,0.8636203
1547,0.08259124
1548,0.9678155
1549,0.6847674
1550,0.44966632
1551,0.008948351
1552,0.005903822
1553,0.80214846
1554,0.87461114
1555,0.83795017
1556,0.7937493
1557,0.8502808
1558,0.9359683
1559,0.60120994
1560,0.4576829
1561,0.94313055
1562,0.77516955
1563,0.97336155
1564,0.82936835
1565,0.64103615
1566,0.8750348
1567,0.88483083
1568,0.22568464
1569,0.9480893
1570,0.9059051
1571,0.90661055
1572,0.0011872008
1573,0.42127982
1574,0.9568558
1575,0.8162393
1576,0.8360556
1577,0.94099975
1578,0.8420527
1579,0.91389483
1580,0.8493232
1581,0.07141474
1582,0.9358326
1583,0.69293994
1584,0.009189663
1585,0.00023415391
1586,0.017332794
1587,0.96191734
1588,0.00861093
1589,0.32129192
1590,0.0064574084
1591,0.050368164
1592,0.92581284
1593,0.9896408
1594,0.76459634
1595,0.8210201
1596,0.8738358
1597,0.05562142
1598,0.87936586
1599,0.017240273
1600,0.91626406
1601,0.9455267
1602,3.0465513e-05
1603,0.8719656
1604,0.906446
1605,0.14672814
1606,0.9481101
1607,0.87916565
1608,0.95152354
1609,0.8568373
1610,0.45816216
1611,0.007100972
1612,0.03237583
1613,0.71412265
1614,0.63176954
1615,0.8891962
1616,0.005639207
1617,0.9027122
1618,0.9336743
1619,0.029713433
1620,0.87334216
1621,0.052377447
1622,0.06878468
1623,0.05726272
1624,0.0011234275
1625,0.001661995
1626,0.04237793
1627,0.00025714075
1628,0.8670358
1629,0.96705186
1630,0.34273988
1631,0.70180285
1632,0.92784226
1633,0.95349187
1634,0.9940031
1635,0.97889656
1636,0.76004696
1637,0.65352255
1638,0.8783866
1639,0.9957196
1640,0.8694687
1641,0.8463061
1642,0.05251018
1643,0.99307305
1644,0.6653792
1645,0.38932124
1646,0.7458313
1647,0.024832794
1648,0.7405984
1649,0.9113232
1650,0.84682196
1651,0.95920604
1652,0.98375595
1653,0.93024087
1654,0.8736321
1655,0.8472318
1656,0.31557077
1657,0.029528199
1658,0.8830191
1659,0.8097961
